"Step","no-actors 1, 300 (2024-01-03 20:59) - Best Reward","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MIN","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MAX","no-actors 1, 200 (2024-01-03 18:53) - Best Reward","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MIN","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MAX","no-actors 1, 100 (2024-01-03 16:49) - Best Reward","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MIN","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MAX"
"2260","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2261","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2262","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2263","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2264","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2265","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2266","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2267","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2268","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2269","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2270","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2271","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2272","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2273","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2274","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2275","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2276","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2277","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2278","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2279","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2280","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2281","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2282","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2283","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2284","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2285","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2286","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2287","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2288","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2289","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2290","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2291","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2292","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2293","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2294","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2295","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2296","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2297","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2298","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2299","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2300","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2301","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2302","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2303","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2304","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2305","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2306","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2307","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2308","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2309","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2310","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"2311","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
