"Step","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MIN","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MAX","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MIN","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MAX","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MIN","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MAX","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MAX"
"1872","2.5569663405418397","2.5569663405418397","2.5569663405418397","2.8621889114379884","2.8621889114379884","2.8621889114379884","3.103510344028473","3.103510344028473","3.103510344028473","2.8645334601402284","2.8645334601402284","2.8645334601402284","4.407251334190368","4.407251334190368","4.407251334190368"
"1873","2.553172504901886","2.553172504901886","2.553172504901886","2.86983140707016","2.86983140707016","2.86983140707016","3.0616238474845887","3.0616238474845887","3.0616238474845887","2.8717307567596437","2.8717307567596437","2.8717307567596437","4.4044400453567505","4.4044400453567505","4.4044400453567505"
"1874","2.548486387729645","2.548486387729645","2.548486387729645","2.8546447157859802","2.8546447157859802","2.8546447157859802","3.0653743982315063","3.0653743982315063","3.0653743982315063","2.8883732676506044","2.8883732676506044","2.8883732676506044","4.414285039901733","4.414285039901733","4.414285039901733"
"1875","2.537444019317627","2.537444019317627","2.537444019317627","2.857821798324585","2.857821798324585","2.857821798324585","3.0830031394958497","3.0830031394958497","3.0830031394958497","2.8550716757774355","2.8550716757774355","2.8550716757774355","4.378663158416748","4.378663158416748","4.378663158416748"
"1876","2.5509762167930603","2.5509762167930603","2.5509762167930603","2.87057626247406","2.87057626247406","2.87057626247406","3.0640541315078735","3.0640541315078735","3.0640541315078735","2.863893747329712","2.863893747329712","2.863893747329712","4.388467907905579","4.388467907905579","4.388467907905579"
"1877","2.5427682042121886","2.5427682042121886","2.5427682042121886","2.8553282737731935","2.8553282737731935","2.8553282737731935","3.0726522326469423","3.0726522326469423","3.0726522326469423","2.862326180934906","2.862326180934906","2.862326180934906","4.385847806930542","4.385847806930542","4.385847806930542"
"1878","2.535666584968567","2.535666584968567","2.535666584968567","2.8663447737693786","2.8663447737693786","2.8663447737693786","3.086703372001648","3.086703372001648","3.086703372001648","2.8389373421669006","2.8389373421669006","2.8389373421669006","4.392497324943543","4.392497324943543","4.392497324943543"
"1879","2.544627058506012","2.544627058506012","2.544627058506012","2.8457186579704286","2.8457186579704286","2.8457186579704286","3.089314115047455","3.089314115047455","3.089314115047455","2.856889069080353","2.856889069080353","2.856889069080353","4.3900219917297365","4.3900219917297365","4.3900219917297365"
"1880","2.5370014309883118","2.5370014309883118","2.5370014309883118","2.871569848060608","2.871569848060608","2.871569848060608","3.0808730125427246","3.0808730125427246","3.0808730125427246","2.860172748565674","2.860172748565674","2.860172748565674","4.406034970283509","4.406034970283509","4.406034970283509"
"1881","2.5274397253990175","2.5274397253990175","2.5274397253990175","2.8630186319351196","2.8630186319351196","2.8630186319351196","3.064219760894775","3.064219760894775","3.064219760894775","2.870325779914856","2.870325779914856","2.870325779914856","4.379490780830383","4.379490780830383","4.379490780830383"
"1882","2.535345208644867","2.535345208644867","2.535345208644867","2.8557501673698424","2.8557501673698424","2.8557501673698424","3.0662255764007567","3.0662255764007567","3.0662255764007567","2.858349323272705","2.858349323272705","2.858349323272705","4.3925111293792725","4.3925111293792725","4.3925111293792725"
"1883","2.524970233440399","2.524970233440399","2.524970233440399","2.8540100336074827","2.8540100336074827","2.8540100336074827","3.078063356876373","3.078063356876373","3.078063356876373","2.8769751310348513","2.8769751310348513","2.8769751310348513","4.382902884483338","4.382902884483338","4.382902884483338"
"1884","2.541302466392517","2.541302466392517","2.541302466392517","2.8646915316581727","2.8646915316581727","2.8646915316581727","3.097469651699066","3.097469651699066","3.097469651699066","2.8333460330963134","2.8333460330963134","2.8333460330963134","4.37947371006012","4.37947371006012","4.37947371006012"
"1885","2.536590647697449","2.536590647697449","2.536590647697449","2.8703547954559325","2.8703547954559325","2.8703547954559325","3.0562901139259337","3.0562901139259337","3.0562901139259337","2.8628650665283204","2.8628650665283204","2.8628650665283204","4.380488228797913","4.380488228797913","4.380488228797913"
"1886","2.537881410121918","2.537881410121918","2.537881410121918","2.8625662207603453","2.8625662207603453","2.8625662207603453","3.0791540145874023","3.0791540145874023","3.0791540145874023","2.853223967552185","2.853223967552185","2.853223967552185","4.37255859375","4.37255859375","4.37255859375"
"1887","2.5346061110496523","2.5346061110496523","2.5346061110496523","2.8642016768455507","2.8642016768455507","2.8642016768455507","3.0839505314826967","3.0839505314826967","3.0839505314826967","2.8668288707733156","2.8668288707733156","2.8668288707733156","4.364947438240051","4.364947438240051","4.364947438240051"
"1888","2.5307318449020384","2.5307318449020384","2.5307318449020384","2.8523069500923155","2.8523069500923155","2.8523069500923155","3.065209758281708","3.065209758281708","3.065209758281708","2.82464462518692","2.82464462518692","2.82464462518692","4.380424118041992","4.380424118041992","4.380424118041992"
"1889","2.5628934502601624","2.5628934502601624","2.5628934502601624","2.847599279880524","2.847599279880524","2.847599279880524","3.081587016582489","3.081587016582489","3.081587016582489","2.846919095516205","2.846919095516205","2.846919095516205","4.3686443567276","4.3686443567276","4.3686443567276"
"1890","2.550167667865753","2.550167667865753","2.550167667865753","2.8629622936248778","2.8629622936248778","2.8629622936248778","3.074136257171631","3.074136257171631","3.074136257171631","2.8614922761917114","2.8614922761917114","2.8614922761917114","4.354995632171631","4.354995632171631","4.354995632171631"
"1891","2.5704453587532043","2.5704453587532043","2.5704453587532043","2.861789870262146","2.861789870262146","2.861789870262146","3.0821201324462892","3.0821201324462892","3.0821201324462892","2.865635597705841","2.865635597705841","2.865635597705841","4.362175297737122","4.362175297737122","4.362175297737122"
"1892","2.5529108166694643","2.5529108166694643","2.5529108166694643","2.8586427330970765","2.8586427330970765","2.8586427330970765","3.0683276772499086","3.0683276772499086","3.0683276772499086","2.868702840805054","2.868702840805054","2.868702840805054","4.376251983642578","4.376251983642578","4.376251983642578"
"1893","2.5321116209030152","2.5321116209030152","2.5321116209030152","2.845994460582733","2.845994460582733","2.845994460582733","3.055524432659149","3.055524432659149","3.055524432659149","2.836406779289246","2.836406779289246","2.836406779289246","4.339522886276245","4.339522886276245","4.339522886276245"
"1894","2.539562726020813","2.539562726020813","2.539562726020813","2.844999706745148","2.844999706745148","2.844999706745148","3.060109531879425","3.060109531879425","3.060109531879425","2.845903468132019","2.845903468132019","2.845903468132019","4.36859085559845","4.36859085559845","4.36859085559845"
"1895","2.542623460292816","2.542623460292816","2.542623460292816","2.8409154653549193","2.8409154653549193","2.8409154653549193","3.05126930475235","3.05126930475235","3.05126930475235","2.846321177482605","2.846321177482605","2.846321177482605","4.3648875713348385","4.3648875713348385","4.3648875713348385"
"1896","2.551399219036102","2.551399219036102","2.551399219036102","2.8542510509490966","2.8542510509490966","2.8542510509490966","3.0647961854934693","3.0647961854934693","3.0647961854934693","2.8386364579200745","2.8386364579200745","2.8386364579200745","4.346617341041565","4.346617341041565","4.346617341041565"
"1897","2.540170407295227","2.540170407295227","2.540170407295227","2.859705686569214","2.859705686569214","2.859705686569214","3.0488969326019286","3.0488969326019286","3.0488969326019286","2.843680238723755","2.843680238723755","2.843680238723755","4.342335319519043","4.342335319519043","4.342335319519043"
"1898","2.514511799812317","2.514511799812317","2.514511799812317","2.8647179007530212","2.8647179007530212","2.8647179007530212","3.0617174386978148","3.0617174386978148","3.0617174386978148","2.838996374607086","2.838996374607086","2.838996374607086","4.355361461639404","4.355361461639404","4.355361461639404"
"1899","2.547673535346985","2.547673535346985","2.547673535346985","2.858426260948181","2.858426260948181","2.858426260948181","3.0519854068756103","3.0519854068756103","3.0519854068756103","2.8546558618545532","2.8546558618545532","2.8546558618545532","4.34745614528656","4.34745614528656","4.34745614528656"
"1900","2.540156602859497","2.540156602859497","2.540156602859497","2.858986020088196","2.858986020088196","2.858986020088196","3.062777876853943","3.062777876853943","3.062777876853943","2.840954911708832","2.840954911708832","2.840954911708832","4.340199971199036","4.340199971199036","4.340199971199036"
"1901","2.529795527458191","2.529795527458191","2.529795527458191","2.861492931842804","2.861492931842804","2.861492931842804","3.0605316400527953","3.0605316400527953","3.0605316400527953","2.866375541687012","2.866375541687012","2.866375541687012","4.334710645675659","4.334710645675659","4.334710645675659"
"1902","2.5377815842628477","2.5377815842628477","2.5377815842628477","2.8547310829162598","2.8547310829162598","2.8547310829162598","3.059756875038147","3.059756875038147","3.059756875038147","2.857991874217987","2.857991874217987","2.857991874217987","4.347659420967102","4.347659420967102","4.347659420967102"
"1903","2.530595076084137","2.530595076084137","2.530595076084137","2.8526676654815675","2.8526676654815675","2.8526676654815675","3.0508060693740844","3.0508060693740844","3.0508060693740844","2.8679622411727905","2.8679622411727905","2.8679622411727905","4.375731873512268","4.375731873512268","4.375731873512268"
"1904","2.5358490705490113","2.5358490705490113","2.5358490705490113","2.8545278549194335","2.8545278549194335","2.8545278549194335","3.050230586528778","3.050230586528778","3.050230586528778","2.8457119703292846","2.8457119703292846","2.8457119703292846","4.352014684677124","4.352014684677124","4.352014684677124"
"1905","2.543056344985962","2.543056344985962","2.543056344985962","2.8557165265083313","2.8557165265083313","2.8557165265083313","3.0737328052520754","3.0737328052520754","3.0737328052520754","2.8306941390037537","2.8306941390037537","2.8306941390037537","4.351859545707702","4.351859545707702","4.351859545707702"
"1906","2.5160388469696047","2.5160388469696047","2.5160388469696047","2.869637739658356","2.869637739658356","2.869637739658356","3.0577927112579344","3.0577927112579344","3.0577927112579344","2.8443889141082765","2.8443889141082765","2.8443889141082765","4.346075320243836","4.346075320243836","4.346075320243836"
"1907","2.5362834095954896","2.5362834095954896","2.5362834095954896","2.8281737089157106","2.8281737089157106","2.8281737089157106","3.0553111910820006","3.0553111910820006","3.0553111910820006","2.859278452396393","2.859278452396393","2.859278452396393","4.333290100097656","4.333290100097656","4.333290100097656"
"1908","2.5490394592285157","2.5490394592285157","2.5490394592285157","2.853762423992157","2.853762423992157","2.853762423992157","3.0738996863365173","3.0738996863365173","3.0738996863365173","2.8450426697731017","2.8450426697731017","2.8450426697731017","4.340770292282104","4.340770292282104","4.340770292282104"
"1909","2.542140710353851","2.542140710353851","2.542140710353851","2.8590155482292174","2.8590155482292174","2.8590155482292174","3.059385132789612","3.059385132789612","3.059385132789612","2.8398117423057556","2.8398117423057556","2.8398117423057556","4.336582088470459","4.336582088470459","4.336582088470459"
"1910","2.5262436151504515","2.5262436151504515","2.5262436151504515","2.85479998588562","2.85479998588562","2.85479998588562","3.0767679810523987","3.0767679810523987","3.0767679810523987","2.8581007719039917","2.8581007719039917","2.8581007719039917","4.336603260040283","4.336603260040283","4.336603260040283"
"1911","2.5519686698913575","2.5519686698913575","2.5519686698913575","2.848344254493713","2.848344254493713","2.848344254493713","3.082885217666626","3.082885217666626","3.082885217666626","2.8560139298439027","2.8560139298439027","2.8560139298439027","4.336852788925171","4.336852788925171","4.336852788925171"
"1912","2.5044523000717165","2.5044523000717165","2.5044523000717165","2.863199806213379","2.863199806213379","2.863199806213379","3.033326530456543","3.033326530456543","3.033326530456543","2.853105592727661","2.853105592727661","2.853105592727661","4.3422431468963625","4.3422431468963625","4.3422431468963625"
"1913","2.5440192818641663","2.5440192818641663","2.5440192818641663","2.84812707901001","2.84812707901001","2.84812707901001","3.0674901604652405","3.0674901604652405","3.0674901604652405","2.865431773662567","2.865431773662567","2.865431773662567","4.332246279716491","4.332246279716491","4.332246279716491"
"1914","2.5363789319992067","2.5363789319992067","2.5363789319992067","2.8484659075736998","2.8484659075736998","2.8484659075736998","3.0769991636276246","3.0769991636276246","3.0769991636276246","2.8523008584976197","2.8523008584976197","2.8523008584976197","4.326600956916809","4.326600956916809","4.326600956916809"
